length,width,granulometry
0.3608247422680413,1.2244897959183672,fine
1.3917525773195878,2.142857142857143,fine
0.7731958762886598,1.173469387755102,fine
1.597938144329897,2.142857142857143,fine
1.8041237113402062,2.4489795918367343,fine
2.2680412371134024,2.0918367346938775,fine
2.8350515463917527,0.3571428571428571,fine
1.3402061855670104,4.591836734693877,fine
1.5463917525773196,1.4795918367346939,fine
1.6494845360824744,1.9897959183673468,fine
2.0103092783505154,2.8061224489795915,fine
1.7010309278350517,2.7551020408163263,fine
2.3195876288659796,0.8163265306122448,fine
1.8041237113402062,1.6326530612244896,fine
1.907216494845361,3.061224489795918,fine
1.9587628865979383,2.2448979591836733,fine
2.3711340206185567,2.346938775510204,fine
1.6494845360824744,1.2755102040816326,fine
1.0309278350515465,3.061224489795918,fine
1.597938144329897,2.2448979591836733,fine
0.7216494845360826,0.9183673469387754,fine
1.597938144329897,4.387755102040816,fine
2.7835051546391756,1.8367346938775508,fine
0.6185567010309279,0.7653061224489796,fine
0.9278350515463918,0.7142857142857142,fine
1.4948453608247423,1.2755102040816326,fine
1.8556701030927836,1.8367346938775508,fine
2.216494845360825,1.2755102040816326,fine
1.4948453608247423,2.2959183673469385,fine
1.7010309278350517,4.846938775510203,fine
1.3402061855670104,2.4489795918367343,fine
1.752577319587629,2.0408163265306123,fine
2.4742268041237114,1.6326530612244896,fine
3.195876288659794,0.9693877551020408,fine
2.6288659793814433,2.0918367346938775,fine
2.2680412371134024,3.3163265306122445,fine
1.6494845360824744,1.0204081632653061,fine
1.4432989690721651,2.2448979591836733,fine
2.3195876288659796,2.193877551020408,fine
2.061855670103093,2.0918367346938775,fine
2.577319587628866,2.0408163265306123,fine
1.752577319587629,1.9387755102040816,fine
1.1855670103092784,1.0714285714285714,fine
2.0103092783505154,1.530612244897959,fine
0.9793814432989691,0.7653061224489796,fine
0.6701030927835052,0.8673469387755102,fine
0.9278350515463918,0.7142857142857142,fine
1.1855670103092784,4.795918367346938,fine
3.8659793814432994,2.5510204081632653,fine
2.525773195876289,1.173469387755102,fine
1.5463917525773196,1.6326530612244896,fine
0.7216494845360826,0.6122448979591836,fine
2.6288659793814433,3.214285714285714,fine
2.2680412371134024,2.193877551020408,fine
2.577319587628866,4.744897959183673,fine
0.8247422680412372,0.9693877551020408,fine
1.0824742268041239,0.6122448979591836,fine
0.6185567010309279,0.6632653061224489,fine
1.0824742268041239,1.2244897959183672,fine
1.907216494845361,2.9081632653061225,fine
1.8041237113402062,2.6020408163265305,fine
1.4948453608247423,2.142857142857143,fine
1.752577319587629,2.0408163265306123,fine
0.7731958762886598,0.6632653061224489,fine
2.577319587628866,2.2448979591836733,fine
1.8556701030927836,2.193877551020408,fine
1.288659793814433,1.5816326530612244,fine
1.0824742268041239,1.5816326530612244,fine
1.597938144329897,1.3265306122448979,fine
1.5463917525773196,2.2959183673469385,fine
0.5670103092783506,0.7142857142857142,fine
1.3402061855670104,1.8367346938775508,fine
2.9381443298969074,1.887755102040816,fine
0.6185567010309279,0.7653061224489796,fine
2.731958762886598,2.193877551020408,fine
1.1340206185567012,0.9183673469387754,fine
2.0103092783505154,2.5,fine
1.8556701030927836,1.683673469387755,fine
2.11340206185567,2.346938775510204,fine
1.4432989690721651,1.9387755102040816,fine
0.7216494845360826,2.4489795918367343,fine
1.4948453608247423,3.214285714285714,fine
0.8247422680412372,3.214285714285714,fine
1.1855670103092784,1.3775510204081631,fine
3.350515463917526,2.9081632653061225,fine
2.1649484536082477,1.683673469387755,fine
1.8041237113402062,1.9387755102040816,fine
1.9587628865979383,1.683673469387755,fine
1.0309278350515465,0.9693877551020408,fine
1.8041237113402062,2.2959183673469385,fine
1.5463917525773196,1.4285714285714284,fine
0.8762886597938145,0.5102040816326531,fine
1.3402061855670104,1.9387755102040816,fine
1.3402061855670104,1.7346938775510203,fine
2.061855670103093,3.1632653061224487,fine
2.525773195876289,1.9387755102040816,fine
3.711340206185567,1.9897959183673468,fine
1.288659793814433,1.683673469387755,fine
1.597938144329897,2.2959183673469385,fine
1.4948453608247423,1.530612244897959,fine
5.412371134020619,4.897959183673469,fine
0.6185567010309279,0.7142857142857142,fine
1.9587628865979383,1.9897959183673468,fine
1.1855670103092784,2.397959183673469,fine
2.061855670103093,2.0408163265306123,fine
1.7010309278350517,2.4489795918367343,fine
0.9793814432989691,1.7857142857142856,fine
2.525773195876289,2.346938775510204,fine
1.8556701030927836,1.3265306122448979,fine
0.8762886597938145,1.0204081632653061,fine
9.07216494845361,3.3163265306122445,fine
1.907216494845361,2.2448979591836733,fine
1.9587628865979383,1.5816326530612244,fine
1.1855670103092784,1.9897959183673468,fine
1.7010309278350517,2.5,fine
0.9793814432989691,1.3775510204081631,fine
1.4432989690721651,1.4285714285714284,fine
4.278350515463917,0.8673469387755102,fine
2.2680412371134024,1.8367346938775508,fine
1.7010309278350517,1.8367346938775508,fine
2.680412371134021,1.887755102040816,fine
1.8556701030927836,1.683673469387755,fine
0.9278350515463918,1.2755102040816326,fine
1.3917525773195878,1.887755102040816,fine
2.3711340206185567,2.5510204081632653,fine
2.4226804123711343,2.0408163265306123,fine
0.8247422680412372,1.2244897959183672,fine
2.3195876288659796,1.5816326530612244,fine
0.6185567010309279,0.7142857142857142,fine
2.061855670103093,1.683673469387755,fine
2.4226804123711343,1.0714285714285714,fine
2.3711340206185567,2.5,fine
3.4536082474226806,1.2244897959183672,fine
1.1340206185567012,1.3265306122448979,fine
1.2371134020618557,1.4285714285714284,fine
2.8865979381443303,3.010204081632653,fine
1.7010309278350517,2.346938775510204,fine
1.6494845360824744,1.7857142857142856,fine
4.43298969072165,1.1224489795918366,fine
0.9278350515463918,2.8061224489795915,fine
0.6701030927835052,0.7142857142857142,fine
1.597938144329897,3.061224489795918,fine
2.3195876288659796,4.13265306122449,fine
2.2680412371134024,2.0918367346938775,fine
8.144329896907218,2.193877551020408,fine
1.1340206185567012,2.5510204081632653,fine
1.4432989690721651,1.6326530612244896,fine
2.216494845360825,2.6020408163265305,fine
1.1340206185567012,1.4795918367346939,fine
1.5463917525773196,2.2448979591836733,fine
2.3711340206185567,1.7857142857142856,fine
2.577319587628866,2.8571428571428568,fine
0.9278350515463918,1.0204081632653061,fine
2.061855670103093,2.397959183673469,fine
2.525773195876289,3.775510204081632,fine
2.4226804123711343,3.214285714285714,fine
2.1649484536082477,1.2755102040816326,fine
2.11340206185567,2.0408163265306123,fine
1.2371134020618557,2.142857142857143,fine
2.1649484536082477,2.0918367346938775,fine
0.6185567010309279,1.2244897959183672,fine
3.195876288659794,1.5816326530612244,fine
1.5463917525773196,1.5816326530612244,fine
1.9587628865979383,2.8571428571428568,fine
0.4123711340206186,1.3265306122448979,fine
0.6701030927835052,0.7142857142857142,fine
0.8247422680412372,1.2755102040816326,fine
0.6701030927835052,0.7653061224489796,fine
1.1340206185567012,0.9693877551020408,fine
1.8041237113402062,1.7857142857142856,fine
2.2680412371134024,2.142857142857143,fine
0.7216494845360826,1.6326530612244896,fine
3.65979381443299,2.7551020408163263,fine
1.2371134020618557,0.9183673469387754,fine
0.8247422680412372,0.8673469387755102,fine
2.7835051546391756,1.9897959183673468,fine
2.0103092783505154,1.3265306122448979,fine
0.6185567010309279,0.6632653061224489,fine
2.11340206185567,1.5816326530612244,fine
1.6494845360824744,2.2959183673469385,fine
2.216494845360825,5.969387755102041,fine
8.762886597938145,12.448979591836734,fine
1.1855670103092784,1.683673469387755,fine
1.2371134020618557,2.0918367346938775,fine
4.587628865979382,2.0408163265306123,fine
1.4948453608247423,2.6530612244897958,fine
2.1649484536082477,2.2448979591836733,fine
0.7731958762886598,0.7142857142857142,fine
1.8556701030927836,1.9387755102040816,fine
1.0309278350515465,1.3775510204081631,fine
2.6288659793814433,1.7857142857142856,fine
1.1855670103092784,1.0204081632653061,fine
2.7835051546391756,1.8367346938775508,fine
3.041237113402062,1.2755102040816326,fine
2.1649484536082477,1.3265306122448979,fine
3.505154639175258,2.704081632653061,fine
2.3711340206185567,2.0408163265306123,fine
2.9381443298969074,2.6020408163265305,fine
2.061855670103093,1.7857142857142856,fine
1.9587628865979383,2.6020408163265305,fine
0.8247422680412372,1.7346938775510203,fine
2.4226804123711343,1.887755102040816,fine
2.2680412371134024,2.0408163265306123,fine
1.752577319587629,2.193877551020408,fine
0.9278350515463918,1.0714285714285714,fine
2.3711340206185567,2.0408163265306123,fine
2.061855670103093,3.4693877551020407,fine
1.597938144329897,2.0408163265306123,fine
3.350515463917526,6.224489795918367,fine
3.711340206185567,1.683673469387755,fine
0.7731958762886598,0.5102040816326531,fine
2.525773195876289,3.724489795918367,fine
1.597938144329897,1.7857142857142856,fine
0.5670103092783506,0.7142857142857142,fine
0.5670103092783506,3.520408163265306,fine
1.5463917525773196,4.030612244897959,fine
1.8556701030927836,3.010204081632653,fine
0.9278350515463918,1.3265306122448979,fine
1.8041237113402062,2.5510204081632653,fine
1.8041237113402062,1.2244897959183672,fine
0.6701030927835052,0.7142857142857142,fine
1.7010309278350517,1.6326530612244896,fine
2.0103092783505154,2.0918367346938775,fine
2.8865979381443303,1.2244897959183672,fine
2.525773195876289,2.6020408163265305,fine
6.855670103092784,6.071428571428571,fine
0.7216494845360826,0.6632653061224489,fine
1.0309278350515465,2.397959183673469,fine
1.8556701030927836,3.571428571428571,fine
4.587628865979382,4.846938775510203,fine
2.0103092783505154,2.346938775510204,fine
1.8041237113402062,2.0408163265306123,fine
2.216494845360825,1.4285714285714284,fine
3.8659793814432994,4.693877551020408,fine
0.9278350515463918,1.1224489795918366,fine
2.7835051546391756,2.5,fine
0.8762886597938145,0.5612244897959183,fine
4.22680412371134,2.2959183673469385,fine
3.0927835051546393,3.265306122448979,fine
1.3917525773195878,2.5510204081632653,fine
1.0309278350515465,1.173469387755102,fine
2.11340206185567,2.142857142857143,fine
0.8762886597938145,1.3265306122448979,fine
3.041237113402062,1.3265306122448979,fine
1.907216494845361,1.7346938775510203,fine
1.1340206185567012,1.4285714285714284,fine
1.3402061855670104,1.3265306122448979,fine
1.1340206185567012,1.4285714285714284,fine
1.3402061855670104,2.5510204081632653,fine
0.5670103092783506,0.7142857142857142,fine
0.9793814432989691,7.142857142857142,fine
1.7010309278350517,3.061224489795918,fine
2.7835051546391756,2.5,fine
0.7731958762886598,0.6122448979591836,fine
0.8762886597938145,5.255102040816326,fine
0.7731958762886598,0.5612244897959183,fine
0.9278350515463918,7.448979591836734,fine
1.9587628865979383,2.9591836734693877,fine
2.525773195876289,6.275510204081632,fine
1.9587628865979383,1.4285714285714284,fine
1.752577319587629,2.397959183673469,fine
2.731958762886598,2.9591836734693877,fine
2.3195876288659796,3.775510204081632,fine
0.6185567010309279,0.7653061224489796,fine
1.1340206185567012,1.9897959183673468,fine
1.4432989690721651,2.346938775510204,fine
3.2474226804123716,0.8163265306122448,fine
0.7731958762886598,0.9183673469387754,fine
2.3195876288659796,2.0918367346938775,fine
2.216494845360825,0.7653061224489796,fine
2.0103092783505154,1.2755102040816326,fine
1.1340206185567012,1.3775510204081631,fine
2.8865979381443303,1.887755102040816,fine
2.680412371134021,1.3775510204081631,fine
1.4432989690721651,0.9183673469387754,fine
0.8247422680412372,1.0204081632653061,fine
1.907216494845361,2.5,fine
1.8041237113402062,5.153061224489796,fine
1.0824742268041239,1.173469387755102,fine
1.2371134020618557,2.6530612244897958,fine
1.4948453608247423,1.6326530612244896,fine
1.752577319587629,1.6326530612244896,fine
1.907216494845361,2.8571428571428568,fine
1.3917525773195878,1.9387755102040816,fine
2.9896907216494846,1.0714285714285714,fine
1.597938144329897,4.23469387755102,fine
6.082474226804124,0.9183673469387754,fine
3.6082474226804124,3.775510204081632,fine
3.2989690721649487,1.887755102040816,fine
1.5463917525773196,2.346938775510204,fine
1.1340206185567012,1.7857142857142856,fine
1.6494845360824744,1.2244897959183672,fine
1.3402061855670104,1.6326530612244896,fine
1.4432989690721651,1.9897959183673468,fine
0.9793814432989691,1.5816326530612244,fine
0.5670103092783506,0.7653061224489796,fine
1.7010309278350517,2.2959183673469385,fine
4.020618556701031,3.061224489795918,fine
1.907216494845361,2.397959183673469,fine
1.597938144329897,1.3265306122448979,fine
2.2680412371134024,2.6020408163265305,fine
1.4432989690721651,1.8367346938775508,fine
2.061855670103093,1.0204081632653061,fine
1.2371134020618557,0.8163265306122448,fine
1.4948453608247423,0.9693877551020408,fine
1.6494845360824744,2.346938775510204,fine
1.9587628865979383,5.5102040816326525,fine
1.752577319587629,1.530612244897959,fine
2.11340206185567,1.9387755102040816,fine
1.752577319587629,1.2755102040816326,fine
1.4432989690721651,1.9897959183673468,fine
2.4226804123711343,1.8367346938775508,fine
3.9175257731958766,1.1224489795918366,fine
6.5979381443298974,5.357142857142857,fine
1.1855670103092784,1.0714285714285714,fine
0.9278350515463918,2.6530612244897958,fine
1.8041237113402062,2.193877551020408,fine
1.288659793814433,2.5,fine
2.680412371134021,1.8367346938775508,fine
1.907216494845361,2.346938775510204,fine
3.4536082474226806,2.4489795918367343,fine
0.5154639175257733,0.9183673469387754,fine
1.5463917525773196,3.010204081632653,fine
1.288659793814433,3.010204081632653,fine
1.0309278350515465,1.887755102040816,fine
1.3402061855670104,0.7653061224489796,fine
1.907216494845361,1.2755102040816326,fine
1.752577319587629,0.8163265306122448,fine
1.1340206185567012,0.7653061224489796,fine
0.7731958762886598,0.8163265306122448,fine
2.061855670103093,2.2448979591836733,fine
1.5463917525773196,1.8367346938775508,fine
1.288659793814433,1.6326530612244896,fine
1.1855670103092784,1.0204081632653061,fine
1.0824742268041239,2.397959183673469,fine
1.8041237113402062,3.214285714285714,fine
1.597938144329897,2.4489795918367343,fine
1.8556701030927836,2.2959183673469385,fine
7.0618556701030935,6.683673469387754,fine
1.7010309278350517,2.8061224489795915,fine
1.597938144329897,1.173469387755102,fine
1.4948453608247423,1.0204081632653061,fine
3.041237113402062,4.540816326530612,fine
2.7835051546391756,1.5816326530612244,fine
2.6288659793814433,2.6530612244897958,fine
1.288659793814433,0.6632653061224489,fine
2.061855670103093,2.193877551020408,fine
2.525773195876289,2.4489795918367343,fine
1.597938144329897,1.887755102040816,fine
1.8041237113402062,1.4795918367346939,fine
2.0103092783505154,1.3265306122448979,fine
0.5670103092783506,0.8673469387755102,fine
0.6185567010309279,0.6632653061224489,fine
1.6494845360824744,1.8367346938775508,fine
4.484536082474227,1.4285714285714284,fine
2.4742268041237114,4.795918367346938,fine
1.5463917525773196,1.3775510204081631,fine
2.731958762886598,1.0204081632653061,fine
1.288659793814433,1.683673469387755,fine
0.7216494845360826,1.0204081632653061,fine
2.7835051546391756,1.7857142857142856,fine
3.9690721649484537,3.6734693877551017,fine
1.0309278350515465,1.0714285714285714,fine
0.8762886597938145,0.8163265306122448,fine
0.9278350515463918,0.9183673469387754,fine
3.9690721649484537,1.530612244897959,fine
1.8041237113402062,1.5816326530612244,fine
0.8247422680412372,0.6122448979591836,fine
2.7835051546391756,1.2755102040816326,fine
0.7216494845360826,0.6632653061224489,fine
2.525773195876289,2.5510204081632653,fine
1.9587628865979383,2.142857142857143,fine
1.2371134020618557,2.0408163265306123,fine
1.907216494845361,2.346938775510204,fine
0.6185567010309279,0.8673469387755102,fine
1.8041237113402062,1.8367346938775508,fine
1.7010309278350517,3.6224489795918364,fine
1.907216494845361,3.9285714285714284,fine
0.6185567010309279,1.1224489795918366,fine
1.2371134020618557,1.4285714285714284,fine
1.8556701030927836,1.7346938775510203,fine
1.8041237113402062,1.8367346938775508,fine
2.11340206185567,2.7551020408163263,fine
0.9278350515463918,0.6122448979591836,fine
1.8041237113402062,2.346938775510204,fine
1.5463917525773196,1.683673469387755,fine
2.216494845360825,2.346938775510204,fine
2.061855670103093,5.765306122448979,fine
2.11340206185567,2.5510204081632653,fine
3.5567010309278353,2.0918367346938775,fine
1.288659793814433,1.887755102040816,fine
1.8041237113402062,3.724489795918367,fine
1.8041237113402062,2.8571428571428568,fine
1.9587628865979383,2.5,fine
2.4742268041237114,4.438775510204081,fine
3.8659793814432994,2.397959183673469,fine
1.7010309278350517,3.571428571428571,fine
2.731958762886598,5.357142857142857,fine
3.4536082474226806,3.6734693877551017,fine
1.3917525773195878,2.9081632653061225,fine
1.2371134020618557,1.530612244897959,fine
1.7010309278350517,2.704081632653061,fine
1.6494845360824744,1.9387755102040816,fine
1.288659793814433,2.142857142857143,fine
1.288659793814433,1.7346938775510203,fine
2.731958762886598,3.010204081632653,fine
1.8041237113402062,3.3163265306122445,fine
0.7216494845360826,3.877551020408163,fine
2.4226804123711343,0.8673469387755102,fine
1.4948453608247423,3.6224489795918364,fine
2.3195876288659796,3.775510204081632,fine
1.1855670103092784,2.4489795918367343,fine
2.0103092783505154,1.3775510204081631,fine
2.3195876288659796,2.0918367346938775,fine
1.0824742268041239,0.9693877551020408,fine
1.7010309278350517,1.530612244897959,fine
2.731958762886598,2.9591836734693877,fine
2.9381443298969074,2.0918367346938775,fine
2.061855670103093,2.2448979591836733,fine
0.4639175257731959,0.8673469387755102,fine
1.8041237113402062,1.2755102040816326,fine
