length,width,granulometry
0.30150753768844224,2.233502538071066,medium
0.6030150753768845,6.954314720812183,medium
0.9547738693467337,0.7614213197969544,medium
0.8040201005025126,0.9137055837563453,medium
2.0603015075376887,2.5888324873096447,medium
0.6532663316582915,0.7614213197969544,medium
2.562814070351759,2.7918781725888326,medium
1.7085427135678393,3.0456852791878175,medium
1.256281407035176,0.9644670050761421,medium
3.2160804020100504,5.431472081218274,medium
2.0100502512562817,2.8934010152284264,medium
3.3165829145728645,2.5888324873096447,medium
1.9095477386934674,4.720812182741117,medium
2.512562814070352,4.111675126903553,medium
2.9648241206030153,3.50253807106599,medium
2.361809045226131,2.1319796954314723,medium
2.613065326633166,3.9086294416243654,medium
3.1155778894472363,2.436548223350254,medium
2.71356783919598,4.416243654822336,medium
3.7185929648241207,2.7918781725888326,medium
3.4673366834170856,3.451776649746193,medium
2.864321608040201,1.7766497461928934,medium
2.864321608040201,2.6395939086294415,medium
3.0150753768844223,3.9593908629441628,medium
1.7587939698492463,4.467005076142132,medium
3.6683417085427137,4.720812182741117,medium
3.0653266331658293,4.517766497461929,medium
3.2160804020100504,2.690355329949239,medium
3.6683417085427137,2.7918781725888326,medium
2.0603015075376887,2.233502538071066,medium
0.5527638190954774,0.7106598984771574,medium
2.9145728643216082,2.6395939086294415,medium
2.0603015075376887,4.416243654822336,medium
2.562814070351759,2.690355329949239,medium
0.8542713567839196,0.8121827411167513,medium
5.226130653266332,5.685279187817259,medium
2.1608040201005028,2.1319796954314723,medium
2.814070351758794,1.8781725888324874,medium
0.6532663316582915,1.218274111675127,medium
2.613065326633166,2.030456852791878,medium
3.2160804020100504,2.385786802030457,medium
0.6030150753768845,0.6598984771573604,medium
2.361809045226131,2.33502538071066,medium
0.8542713567839196,1.3197969543147208,medium
4.472361809045227,5.939086294416244,medium
2.361809045226131,3.7563451776649748,medium
2.261306532663317,3.50253807106599,medium
2.613065326633166,2.487309644670051,medium
4.623115577889448,3.6040609137055837,medium
3.2160804020100504,2.8934010152284264,medium
0.6532663316582915,1.218274111675127,medium
3.819095477386935,3.0456852791878175,medium
2.663316582914573,2.690355329949239,medium
2.412060301507538,3.0964467005076144,medium
6.231155778894473,5.228426395939087,medium
3.7688442211055277,3.9593908629441628,medium
1.407035175879397,1.3197969543147208,medium
2.412060301507538,2.5888324873096447,medium
0.6030150753768845,0.8629441624365483,medium
1.9095477386934674,3.3502538071065993,medium
1.6582914572864322,1.116751269035533,medium
3.2663316582914574,2.233502538071066,medium
2.261306532663317,4.67005076142132,medium
0.9045226130653267,1.16751269035533,medium
3.7185929648241207,3.0456852791878175,medium
2.71356783919598,2.487309644670051,medium
4.723618090452262,4.111675126903553,medium
2.71356783919598,2.9441624365482233,medium
1.9597989949748744,3.299492385786802,medium
0.6030150753768845,0.9137055837563453,medium
3.1155778894472363,3.1472081218274113,medium
3.6683417085427137,2.5888324873096447,medium
4.824120603015076,3.0456852791878175,medium
2.9648241206030153,3.8071065989847717,medium
3.3165829145728645,2.182741116751269,medium
3.969849246231156,3.7563451776649748,medium
5.9296482412060305,1.9796954314720814,medium
2.71356783919598,7.00507614213198,medium
3.0150753768844223,2.6395939086294415,medium
0.8542713567839196,1.116751269035533,medium
2.311557788944724,3.3502538071065993,medium
1.206030150753769,1.5228426395939088,medium
2.814070351758794,3.705583756345178,medium
0.6532663316582915,0.7106598984771574,medium
3.4673366834170856,3.6040609137055837,medium
0.7035175879396985,0.6091370558375635,medium
0.7035175879396985,0.8121827411167513,medium
2.864321608040201,3.248730964467005,medium
0.6030150753768845,0.7614213197969544,medium
2.462311557788945,3.299492385786802,medium
4.522613065326634,5.380710659898478,medium
0.8040201005025126,0.8121827411167513,medium
2.9145728643216082,7.817258883248731,medium
0.6030150753768845,0.9137055837563453,medium
3.3668341708542715,5.025380710659898,medium
3.3165829145728645,3.8578680203045685,medium
3.6180904522613067,2.7411167512690358,medium
3.5175879396984926,2.8426395939086295,medium
3.6683417085427137,6.7005076142131985,medium
2.814070351758794,2.7918781725888326,medium
1.7587939698492463,3.197969543147208,medium
1.0552763819095479,1.4720812182741116,medium
4.07035175879397,5.685279187817259,medium
3.2663316582914574,2.6395939086294415,medium
2.462311557788945,3.654822335025381,medium
2.562814070351759,2.33502538071066,medium
5.9296482412060305,2.385786802030457,medium
2.462311557788945,3.654822335025381,medium
3.869346733668342,3.1472081218274113,medium
2.71356783919598,2.7918781725888326,medium
0.8040201005025126,1.16751269035533,medium
2.562814070351759,2.7918781725888326,medium
0.5527638190954774,0.8629441624365483,medium
2.462311557788945,2.7918781725888326,medium
2.864321608040201,3.8071065989847717,medium
2.864321608040201,3.1472081218274113,medium
2.763819095477387,3.401015228426396,medium
3.5175879396984926,2.9441624365482233,medium
2.814070351758794,3.553299492385787,medium
5.728643216080402,1.3197969543147208,medium
1.35678391959799,1.16751269035533,medium
3.2663316582914574,3.654822335025381,medium
2.21105527638191,2.284263959390863,medium
2.663316582914573,3.0456852791878175,medium
3.2663316582914574,2.9949238578680206,medium
0.5527638190954774,0.7106598984771574,medium
2.1105527638190957,1.7766497461928934,medium
6.432160804020101,3.6040609137055837,medium
2.9145728643216082,2.5380710659898478,medium
2.261306532663317,2.5888324873096447,medium
2.0603015075376887,2.5380710659898478,medium
1.4572864321608041,1.7258883248730965,medium
1.0050251256281408,0.9644670050761421,medium
0.8542713567839196,1.116751269035533,medium
2.663316582914573,2.487309644670051,medium
2.814070351758794,4.213197969543147,medium
2.763819095477387,5.4822335025380715,medium
1.256281407035176,4.720812182741117,medium
2.361809045226131,2.385786802030457,medium
2.462311557788945,2.9949238578680206,medium
1.7085427135678393,1.7766497461928934,medium
4.42211055276382,2.6395939086294415,medium
3.7688442211055277,3.8578680203045685,medium
1.9597989949748744,2.182741116751269,medium
2.512562814070352,3.299492385786802,medium
3.1658291457286434,3.8071065989847717,medium
1.206030150753769,0.8121827411167513,medium
3.3668341708542715,2.487309644670051,medium
2.1105527638190957,1.9289340101522843,medium
3.0653266331658293,2.8934010152284264,medium
2.261306532663317,4.060913705583756,medium
3.3165829145728645,4.467005076142132,medium
3.6180904522613067,2.8934010152284264,medium
3.869346733668342,5.83756345177665,medium
3.4673366834170856,5.0761421319796955,medium
2.864321608040201,2.5888324873096447,medium
2.814070351758794,2.487309644670051,medium
3.1658291457286434,3.299492385786802,medium
