freq,TL_
6330,23.740455327238223
6340,23.772169158212137
6350,23.8038291792962
6360,23.835435334346585
6370,23.86698757620431
6380,23.89848586632597
6390,23.929930174429575
6400,23.961320478154747
6410,23.99265676273675
6420,24.023939020693636
6430,24.05516725152603
6440,24.086341461428923
6450,24.117461663014673
6460,24.14852787504919
6470,24.179540122193757
6480,24.21049843476151
6490,24.241402848483197
6500,24.272253404283504
6510,24.303050148053504
6520,24.333793130454758
6530,24.36448240671168
6540,24.395118036420413
6550,24.42570008336363
6560,24.456228615332314
6570,24.486703703954905
6580,24.517125424532253
6590,24.54749385587978
6600,24.577809080174994
6610,24.608071182811166
6620,24.638280252256628
6630,24.668436379919164
6640,24.69853966001583
6650,24.72859018944753
6660,24.758588067678396
6670,24.788533396619734
6680,24.81842628051829
6690,24.848266825848775
6700,24.878055141210368
6710,24.907791337227195
6720,24.937475526452335
6730,24.967107823275583
6740,24.996688343834933
6750,25.026217205930156
6760,25.055694528941824
6770,25.085120433751356
6780,25.11449504266544
6790,25.143818479345065
6800,25.173090868693745
6810,25.202312336899443
6820,25.231483011241668
6830,25.26060302009743
6840,25.289672492865442
6850,25.318691559906533
6860,25.34766035249303
6870,25.376579002750056
6880,25.40544764359419
6890,25.434266408785987
6900,25.463035432432196
6910,25.491754849826957
6920,25.520424796517176
6930,25.549045408714804
6940,25.577616823113992
6950,25.60613917695094
6960,25.63461260787378
6970,25.66303725394153
6980,25.691413253585786
6990,25.719740745574704
7000,25.74801986898159
7010,25.77625076314794
7020,25.804433567657167
7030,25.832568422303627
7040,25.86065546706163
7050,25.888694842060787
7060,25.916686687557767
7070,25.944631143911018
7080,25.97252835155633
7090,26.00037845098299
7100,26.028181582710886
7110,26.055937887268726
7120,26.083647505173147
7130,26.11131057690661
7140,26.138927242902305
7150,26.166497643518802
7160,26.19402191902828
7170,26.221500209594577
7180,26.248932655264102
7190,26.276319395925523
7200,26.303660571339446
7210,26.33095632107927
7220,26.358206784539
7230,26.385412100915158
7240,26.41257240919363
7250,26.439687848136128
7260,26.466758556273028
7270,26.49378467188077
7280,26.520766332984344
7290,26.547703677335207
7300,26.57459684240882
7310,26.601445965390518
7320,26.628251183134278
7330,26.655012632319547
7340,26.68173044911185
7350,26.70840476947997
7360,26.735035729038707
7370,26.761623463049343
7380,26.788168106438206
7390,26.814669793768857
7400,26.841128659251396
7410,26.86754483672552
7420,26.893918459659297
7430,26.920249661142464
7440,26.94653857388103
7450,26.97278533019208
7460,26.99899006199889
7470,27.02515290083635
7480,27.051273977795773
7490,27.077353423622267
7500,27.10339136860913
7510,27.1293879426449
7520,27.155343275199453
7530,27.181257495320622
7540,27.207130731633832
7550,27.232963112330605
7560,27.258754765177397
7570,27.284505817504492
7580,27.31021639620667
7590,27.335886627741406
7600,27.361516638109475
7610,27.3871065529067
7620,27.412656497259917
7630,27.438166595830708
7640,27.46363697287567
7650,27.48906775217387
7660,27.514459057334587
7670,27.539811010869077
7680,27.56512373468582
7690,27.590397351832333
7700,27.615631983383654
7710,27.64082775040707
7720,27.66598477351813
7730,27.691103172866995
7740,27.716183068153704
7750,27.741224578619
7760,27.766227823045952
7770,27.79119291975973
7780,27.816119986627427
7790,27.841009141057683
7800,27.86586050000027
7810,27.890674179951958
7820,27.915450296962682
7830,27.9401889665681
7840,27.964890303927277
7850,27.98955442369222
7860,28.01418144007083
7870,28.03877146680941
7880,28.063324617225163
7890,28.087841004137193
7900,28.11232073997324
7910,28.136763936580614
7920,28.161170705526164
7930,28.18554115781307
7940,28.209875404021197
7950,28.234173554280456
7960,28.258435718271777
7970,28.28266200522805
7980,28.30685252393405
7990,28.331007385291272
8000,28.355126689517014
8010,28.37921055173822
8020,28.403259076405384
8030,28.42727237008595
8040,28.45125053890715
8050,28.475193688557233
8060,28.49910192428682
8070,28.522975350910137
8080,28.5468140728064
8090,28.570618193921092
8100,28.594387817767405
8110,28.618123047427577
8120,28.64182398555432
8130,28.665490734375282
8140,28.689123395681648
8150,28.71272207085001
8160,28.73628686082955
8170,28.759817866147657
8180,28.783315186930103
8190,28.80677892280421
8200,28.830209173099245
8210,28.853606036648753
8220,28.876969611891724
8230,28.90029999685428
8240,28.923597289151218
8250,28.94686158598767
8260,28.97009298592913
8270,28.99329158006074
8280,29.016457469673643
8290,29.039590748581894
8300,29.06269151196646
8310,29.085759854608384
8320,29.108795870890475
8330,29.131799654798947
8340,29.154771299925073
8350,29.177710899466902
8360,29.200618546230878
8370,29.223494332633585
8380,29.246338350703418
8390,29.26915069208237
8400,29.29193144802764
8410,29.314680709412393
8420,29.337398566726307
8430,29.36008511008692
8440,29.382740429226626
8450,29.405364613504208
8460,29.427957751902177
8470,29.450519933030805
8480,29.473051245130712
8490,29.49555177606848
8500,29.518021613349337
8510,29.54046084410731
8520,29.56286955511342
8530,29.585247832778222
8540,29.607595764092824
8550,29.629913431898164
8560,29.65220092437512
8570,29.674458325546567
8580,29.696685720031756
8590,29.71888319209721
8600,29.741050825658455
8610,29.76318870428166
8620,29.785296911185256
8630,29.807375529241618
8640,29.829424640978743
8650,29.85144432858188
8660,29.873434673895183
8670,29.895395758423383
8680,29.917327663333396
8690,29.939230469456003
8700,29.961104257287424
8710,29.98294910699101
8720,30.004765098398856
8730,30.026552311013294
8740,30.04831082400884
8750,30.07004071623328
8760,30.091742066209864
8770,30.113414952138395
8780,30.135059451897167
8790,30.15667564304438
8800,30.178263602819626
8810,30.199823408145477
8820,30.221355135630535
8830,30.242858861567417
8840,30.26433466193876
8850,30.285782612414394
8860,30.30720278835643
8870,30.328595264819228
8880,30.349960116550953
8890,30.37129741799525
8900,30.39260724329299
8910,30.41388966628313
8920,30.435144760505285
8930,30.456372599200012
8940,30.47757325531129
8950,30.498746801487542
8960,30.51989331008306
8970,30.541012853159835
8980,30.562105502488667
8990,30.583171329550858
9000,30.604210405539586
9010,30.6252228013614
9020,30.646208587637634
9030,30.66716783470852
9040,30.688100612613276
9050,30.709006991146378
9060,30.72988703979446
9070,30.750740827773914
9080,30.77156842402429
9090,30.792369897214336
9100,30.813145315726157
9110,30.83389474768186
9120,30.854618260928653
9130,30.875315923044944
9140,30.895987801344052
9150,30.916633962834986
9160,30.937254474332804
9170,30.957849402334205
9180,30.97841881308716
9190,30.998962772577258
9200,31.019481346529588
9210,31.039974600414556
9220,31.060442599440666
9230,31.080885408556856
9240,31.101303092461507
9250,31.121695715598435
9260,31.142063342158327
9270,31.162406036094737
9280,31.182723861056758
9290,31.203016880518458
9300,31.223285157666545
9310,31.243528755445706
9320,31.26374773655709
9330,31.283942163456743
9340,31.30411209836064
9350,31.32425760324123
9360,31.3443787398317
9370,31.36447556964154
9380,31.384548153890798
9390,31.404596553621587
9400,31.424620829617563
9410,31.44462104242819
9420,31.46459725236998
9430,31.48454951952764
9440,31.504477903755177
9450,31.524382464677146
9460,31.544263261689384
9470,31.56412035396112
9480,31.58395380043462
9490,31.603763659827223
9500,31.62354999063391
9510,31.64331285112379
9520,31.6630522993471
9530,31.682768393133415
9540,31.702461190089217
9550,31.72213074760828
9560,31.74177712286228
9570,31.761400372808716
9580,31.781000554190342
9590,31.80057772353473
9600,31.820131937157456
9610,31.83966325115987
9620,31.85917172142937
9630,31.87865740366235
9640,31.89812035332823
9650,31.917560625682885
9660,31.9369782761052
9670,31.956373358504948
9680,31.97574592847434
9690,31.995096040143927
9700,32.01442374775483
9710,32.03372910534678
9720,32.05301216676272
9730,32.07227298563683
9740,32.09151161541474
9750,32.110728109339604
9760,32.12992252045319
9770,32.14909490161231
9780,32.16824530546867
9790,32.18737378448471
9800,32.206480390930395
9810,32.22556517688136
9820,32.24462819422354
9830,32.26366949465258
9840,32.28268912967448
9850,32.30168715060721
9860,32.32066360858122
9870,32.33961855454049
9880,32.358552039243285
9890,32.37746411326372
9900,32.39635482699084
9910,32.41522423063232
9920,32.4340723742131
9930,32.45289930757711
9940,32.47170508038657
9950,32.49048974212701
9960,32.50925334210348
9970,32.527995929443755
9980,32.54671755309881
9990,32.56541826184674
10000,32.584098104287655
10010,32.602757128837126
10020,32.62139538384951
10030,32.640012917131834
10040,32.65860977685334
10050,32.67718601067678
10060,32.695741666157716
10070,32.7142767906909
10080,32.732791431512624
10090,32.75128563565839
10100,32.76975945009204
10110,32.78821292147342
10120,32.806646096384064
10130,32.82505902122759
10140,32.843451742449844
10150,32.86182430547951
10160,32.88017675686898
10170,32.89850914215349
10180,32.91682150691075
10190,32.93511389658333
10200,32.95338635643035
10210,32.97163893156134
10220,32.989871666928295
10230,33.008084607326154
10240,33.02627779739553
10250,33.04445128161363
10260,33.06260510431496
10270,33.080739309669994
10280,33.098853941704284
10290,33.11694904428007
10300,33.13502466111845
10310,33.1530808357828
10320,33.17111761168816
10330,33.18913503209973
10340,33.20713314013339
10350,33.225111978756836
10360,33.24307159078953
10370,33.261012018904644
10380,33.278933305630495
10390,33.29683549334331
10400,33.314718624284524
10410,33.332582740540204
10420,33.35042788406697
10430,33.36825409665497
10440,33.3860614199802
10450,33.40384989555913
10460,33.42161956477165
10470,33.43937046885731
10480,33.45710264891589
10490,33.4748161459141
10500,33.49251100065616
10510,33.51018725384448
10520,33.52784494602023
10530,33.54548411759397
10540,33.563104808840365
10550,33.58070705989833
10560,33.59829091077821
10570,33.61585640133759
10580,33.63340357132448
10590,33.65093246034341
10600,33.66844310785955
10610,33.6859355532215
10620,33.70340983562138
10630,33.72086599415463
10640,33.738304067769405
10650,33.755724095272974
10660,33.77312611536847
10670,33.79051016660689
10680,33.80787628743148
10690,33.8252245161471
10700,33.84255489093496
10710,33.85986744985038
10720,33.87716223082333
10730,33.894439271659024
10740,33.91169861003844
10750,33.92894028351891
10760,33.94616432953462
10770,33.96337078539719
10780,33.980559688298825
10790,33.99773107529987
10800,34.01488498335995
10810,34.03202144928748
10820,34.04914050980826
10830,34.06624220150113
10840,34.08332656083464
10850,34.10039362416089
10860,34.11744342771202
10870,34.13447600760357
10880,34.15149139983514
10890,34.168489640288755
10900,34.1854707647323
10910,34.202434808824364
10920,34.219381808089054
10930,34.2363117979682
10940,34.25322481377256
10950,34.27012089070878
10960,34.287000063876924
10970,34.30386236827363
10980,34.320707837954444
10990,34.3375365089286
11000,34.35434841530092
11010,34.37114359159726
11020,34.387922072233046
11030,34.40468389152836
11040,34.421429083664094
11050,34.438157682737
11060,34.45486972272906
11070,34.47156523751475
11080,34.48824426087155
11090,34.504906828765236
11100,34.52155296777311
11110,34.53818271834877
11120,34.55479611173229
11130,34.57139318044133
11140,34.58797395833684
11150,34.60453847820732
11160,34.621086772996236
11170,34.637618875480314
11180,34.65413481843028
11190,34.670634634452895
11200,34.68711835606228
11210,34.70358601567631
11220,34.72003764561177
11230,34.73647327808473
11240,34.752892945211165
11250,34.76929667900749
11260,34.78568451138443
11270,34.802056474177704
11280,34.81841259909492
11290,34.83475291775975
11300,34.85107746272769
11310,34.86738626298959
11320,34.883679351420184
11330,34.899956758949415
11340,34.916218517296564
11350,34.932464657126744
11360,34.94869520929218
11370,34.96491020478377
11380,34.98110967423368
11390,34.99729364836853
11400,35.01346215776162
11410,35.02961523288245
11420,35.04575290412524
11430,35.061875201782044
11440,35.077982156053864
11450,35.09407379705135
11460,35.11015015479509
11470,35.12621125921673
11480,35.14225714014461
11490,35.15828782733714
11500,35.17430335044979
11510,35.19030373905197
11520,35.20628902262417
11530,35.22225923055826
11540,35.2382143921579
11550,35.2541545366389
11560,35.270079693129546
11570,35.28598989067099
11580,35.30188515821758
11590,35.317765524637224
11600,35.33363101871175
11610,35.34948166913722
11620,35.36531750452433
11630,35.38113855339872
11640,35.39694484420132
11650,35.41273640528872
11660,35.428513264933486
11670,35.44427545132451
11680,35.46002299261997
11690,35.475755916683646
11700,35.491474251611585
11710,35.507178025212156
11720,35.522867265257396
11730,35.53854199945759
11740,35.5542022553971
11750,35.56984806062684
11760,35.585479442591435
11770,35.60109642866767
11780,35.61669904613496
11790,35.632287322202494
11800,35.6478612840124
11810,35.66342095861419
11820,35.67896637297756
11830,35.69449755399832
11840,35.71001452867607
11850,35.72551732320076
11860,35.74100596478217
11870,35.756480479821214
11880,35.77194089482481
11890,35.7873872362232
11900,35.80281953037031
11910,35.818237803543994
11920,35.83364208194641
11930,35.84903239170422
11940,35.864408758868976
11950,35.879771210051835
11960,35.89511976925147
11970,35.910454464199184
11980,35.92577532001437
11990,35.94108236237717
12000,35.9563756168944
12010,35.971655109099686
12020,35.98692086445385
12030,36.00217290835918
12040,36.017411266089645
12050,36.03263596292889
12060,36.04784702404217
12070,36.0630444745241
12080,36.07822833940552
12090,36.09339864364502
12100,36.1085554121299
12110,36.12369866968504
12120,36.13882844106591
12130,36.15394475090583
12140,36.16904762386085
12150,36.18413708445434
12160,36.19921315715652
12170,36.2142758663689
12180,36.22932523642448
12190,36.244361291588106
12200,36.25938405605662
12210,36.27439355395923
12220,36.289389809357665
12230,36.304372846246494
12240,36.319342688553334
12250,36.33429936013904
12260,36.34924288479786
12270,36.36417328625739
12280,36.37909058818626
12290,36.39399481417382
12300,36.40888598775425
12310,36.423764132393835
12320,36.43862927149395
12330,36.45348142839133
12340,36.46832062635832
12350,36.483146888602974
12360,36.49796023826844
12370,36.51276069843046
12380,36.527548292122695
12390,36.54232304228225
12400,36.55708497183764
12410,36.57183410352016
12420,36.5865704601912
12430,36.60129406451481
12440,36.61600493915196
12450,36.63070310665995
12460,36.64538858957083
12470,36.6600614103359
12480,36.67472159135154
12490,36.68936915494925
12500,36.704004123403834
12510,36.71862651892889
12520,36.733236363677186
12530,36.74783367974141
12540,36.762418489154555
12550,36.77699081389003
12560,36.791550675861934
12570,36.80609809692372
12580,36.820633098875966
12590,36.83515570345179
12600,36.849665932330765
12610,36.864163807133735
12620,36.87864934942331
12630,36.893122580704144
12640,36.90758352242326
12650,36.92203219597022
12660,36.93646862267737
12670,36.950892823820055
12680,36.96530482061682
12690,36.97970463422959
12700,36.99409228576394
12710,37.00846779626922
12720,37.02283118673882
12730,37.03718247818262
12740,37.0515216912658
12750,37.06584884703186
12760,37.08016396617929
12770,37.09446706942775
12780,37.108758177434055
12790,37.12303731080891
12800,37.13730449010254
12810,37.15155973581542
12820,37.16580306839175
12830,37.180034508302086
12840,37.194254075643485
