freq,TL_
50,3.781408383075431
60,4.644882989685942
70,5.46108607899825
80,6.227960596256896
90,6.947332927185857
100,7.622516668839511
110,8.257232570288673
120,8.855135090800413
130,9.41961965767627
140,9.953759618166371
150,10.460301958552922
160,10.94168814211985
170,11.400084098181297
180,11.837411911187418
190,12.255379899549514
200,12.655509785831839
210,13.039160622345388
220,13.407549577294859
230,13.761769869259355
240,14.102806194233626
250,14.43154798649642
260,14.748800826055286
270,15.055296267991212
280,15.351700330817884
290,15.638620845541082
300,15.916613835805684
310,16.18618907259402
320,16.44781492413002
330,16.70192260248824
340,16.948909892396063
350,17.189144434364604
360,17.422966623152778
370,17.65069217328435
380,17.872614395582534
390,18.089006222196137
400,18.3001220121476
410,18.506199164855744
420,18.707459565227037
430,18.904110880647686
440,19.09634772744393
450,19.284352722028636
460,19.468297429950013
470,19.64834322434782
480,19.824642063856988
490,19.997337198740293
500,20.16656381294815
510,20.33244960886877
520,20.495115340722915
530,20.654675301856273
540,20.811237770572934
550,20.964905418622802
560,21.11577568599237
570,21.263941125243385
580,21.40948971828863
590,21.552505168182698
600,21.693067168231064
610,21.831251650479363
620,21.96713101543123
630,22.10077434465454
640,22.232247597768364
650,22.361613795155012
660,22.488933187609234
670,22.61426341401942
680,22.737659648071023
690,22.859174734868635
700,22.978859318289892
710,23.09676195980917
720,23.212929249462086
730,23.327405909561367
740,23.44023489172052
750,23.551457467692774
760,23.66111331448883
770,23.76924059419711
780,23.875876028894396
790,23.981054971002077
800,24.08481146941391
810,24.187178331694412
820,24.28818718262277
830,24.38786851933512
840,24.48625176329797
850,24.58336530932729
860,24.679236571851042
870,24.773892028597956
880,24.867357261881125
890,24.959656997632607
900,25.050815142333352
910,25.14085481797231
920,25.229798395158653
930,25.317667524502163
940,25.404483166368603
950,25.490265619109262
960,25.575034545856937
970,25.658808999974184
980,25.741607449233783
990,25.82344779880585
1000,25.904347413121048
1010,25.984323136674654
1020,26.063391313831985
1030,26.14156780769166
1040,26.218868018059503
1050,26.295306898582503
1060,26.370898973089076
1070,26.445658351178892
1080,26.519598743102854
1090,26.592733473971272
1100,26.665075497325944
1110,26.73663740810956
1120,26.807431455063977
1130,26.877469552586867
1140,26.94676329207452
1150,27.015323952777017
1160,27.083162512190235
1170,27.150289656008
1180,27.216715787656092
1190,27.282451037428736
1200,27.347505271246884
1210,27.411888099056707
1220,27.475608882885453
1230,27.538676744571017
1240,27.60110057318062
1250,27.662889032133133
1260,27.724050566038855
1270,27.784593407269668
1280,27.844525582271984
1290,27.903854917634096
1300,27.96258904591891
1310,28.02073541127267
1320,28.07830127481941
1330,28.135293719850687
1340,28.19171965681936
1350,28.247585828146033
1360,28.302898812845992
1370,28.35766503098447
1380,28.411890747967284
1390,28.465582078673847
1400,28.51874499143902
1410,28.571385311890076
1420,28.623508726644555
1430,28.67512078687483
1440,28.726226911744533
1450,28.77683239172205
1460,28.826942391775844
1470,28.87656195445633
1480,28.925696002868577
1490,28.974349343540066
1500,29.02252666918755
1510,29.0702325613867
1520,29.117471493148294
1530,29.164247831404275
1540,29.210565839407067
1550,29.256429679045283
1560,29.30184341307877
1570,29.346811007295894
1580,29.39133633259579
1590,29.4354231669982
1600,29.479075197583363
1610,29.522296022364305
1620,29.565089152093908
1630,29.607458012008774
1640,29.64940594351205
1650,29.690936205797193
1660,29.73205197741447
1670,29.77275635778213
1680,29.813052368643778
1690,29.85294295547384
1700,29.892430988832395
1710,29.93151926567116
1720,29.970210510591766
1730,30.008507377057974
1740,30.046412448562847
1750,30.083928239752346
1760,30.121057197506364
1770,30.15780170197843
1780,30.19416406759506
1790,30.230146544015888
1800,30.26575131705534
1810,30.300980509567054
1820,30.335836182291644
1830,30.37032033466881
1840,30.404434905614508
1850,30.438181774263896
1860,30.47156276068084
1870,30.504579626534557
1880,30.537234075744063
1890,30.569527755090988
1900,30.601462254801305
1910,30.63303910909653
1920,30.664259796714767
1930,30.695125741402165
1940,30.72563831237513
1950,30.75579882475361
1960,30.785608539965992
1970,30.81506866612564
1980,30.84418035837966
1990,30.87294471922987
2000,30.901362798826423
2010,30.929435595234093
2020,30.957164054671505
2030,30.984549071723386
2040,31.011591489525937
2050,31.03829209992544
2060,31.064651643610063
2070,31.09067081021496
2080,31.1163502384006
2090,31.14169051590428
2100,31.16669217956475
2110,31.191355715319848
2120,31.215681558177
2130,31.239670092156384
2140,31.26332165020663
2150,31.286636514092713
2160,31.309614914255903
2170,31.3322570296453
2180,31.354562987520826
2190,31.376532863227062
2200,31.398166679937777
2210,31.419464408370455
2220,31.440425966470546
2230,31.46105121906476
2240,31.481339977482946
2250,31.501291999147902
2260,31.52090698713242
2270,31.54018458968302
2280,31.55912439970941
2290,31.57772595423915
2300,31.59598873383635
2310,31.61391216198387
2320,31.631495604427762
2330,31.648738368483148
2340,31.66563970230034
2350,31.68219879409021
2360,31.69841477130745
2370,31.71428669979061
2380,31.72981358285748
2390,31.744994360354475
2400,31.759827907658472
2410,31.774313034629607
2420,31.78844848451329
2430,31.802232932789764
2440,31.815664985969324
2450,31.82874318033126
2460,31.841465980604497
2470,31.853831778587715
2480,31.865838891706737
2490,31.877485561506738
2500,31.888769952076753
2510,31.89969014840377
2520,31.910244154653697
2530,31.920429892376042
2540,31.9302451986294
2550,31.93968782402419
2560,31.948755430679316
2570,31.957445590088973
2580,31.965755780895748
2590,31.973683386565803
2600,31.981225692961928
2610,31.9883798858097
2620,31.995143048052014
2630,32.00151215708672
2640,32.00748408188207
2650,32.013055579964025
2660,32.018223294269504
2670,32.02298374985898
2680,32.02733335048164
2690,32.031268374985856
2700,32.034784973567255
2710,32.03787916384623
2720,32.040546826766246
2730,32.042783702303744
2740,32.04458538497991
2750,32.045947319163865
2760,32.046864794156335
2770,32.04733293904202
2780,32.0473467172982
2790,32.046900921146296
2800,32.045990165632226
2810,32.0446088824205
2820,32.04275131328591
2830,32.04041150328577
2840,32.03758329359426
2850,32.03426031397942
2860,32.03043597490186
2870,32.026103459212784
2880,32.021255713427465
2890,32.01588543854859
2900,32.009985080411965
2910,32.003546819525255
2920,31.99656256036812
2930,31.989023920120047
2940,31.980922216779373
2950,31.972248456634457
2960,31.96299332104505
2970,31.953147152488466
2980,31.942699939821996
2990,31.93164130270891
3000,31.919960475151473
3010,31.907646288069756
3020,31.894687150860225
3030,31.88107103186265
3040,31.86678543765804
3050,31.851817391113897
3060,31.83615340808612
3070,31.81977947267906
3080,31.80268101095704
3090,31.784842862991205
3100,31.766249253115383
3110,31.74688375825381
3120,31.72672927417072
3130,31.705767979478914
3140,31.68398129722885
3150,31.661349853883898
3160,31.637853435468735
3170,31.613470940658072
3180,31.588180330550472
3190,31.56195857484732
3200,31.534781594129765
3210,31.506624197896006
3220,31.477460017987617
3230,31.44726143699605
3240,31.415999511198752
3250,31.38364388752791
3260,31.350162714023018
3270,31.315522543160675
3280,31.279688227390544
3290,31.242622806134605
3300,31.204287383426248
3310,31.164640995276027
3320,31.123640465750512
3330,31.081240250638587
3340,31.037392267454102
3350,30.9920457103814
3360,30.945146848633883
3370,30.896638806462526
3380,30.84646132295195
3390,30.79455048945558
3400,30.7408384622892
3410,30.68525314808594
3420,30.62771785889536
3430,30.568150933817865
3440,30.50646532363856
3450,30.442568134583187
3460,30.376360126971814
3470,30.307735164206207
3480,30.2365796072219
3490,30.162771649251937
3500,30.086180585745534
3510,30.006666014122075
3520,29.924076958634394
3530,29.83825091629624
3540,29.749012821396065
3550,29.656173928664074
3560,29.559530619227523
3570,29.458863139771722
3580,29.35393429481882
3590,29.244488126168214
3600,29.13024863434151
3610,29.010918627207225
3620,28.88617882485086
3630,28.755687412770072
3640,28.619080325180622
3650,28.475972666508408
3660,28.325961854724937
3670,28.168633308854382
3680,28.00356981894693
3690,27.830366135522343
3700,27.648650781906895
3710,27.45811756280756
3720,27.258569557219545
3730,27.04997822306636
3740,26.832559052058063
3750,26.60686220063645
3760,26.373870848945224
3770,26.135091465217517
3780,25.892610238613205
3790,25.64908330858774
3800,25.407632384821056
3810,25.171637801490768
3820,24.94445517907819
3830,24.729114457374543
3840,24.528071240876628
3850,24.343061686712527
3860,24.175074706935426
3870,24.024420339704896
3880,23.89085550621505
3890,23.773728964726768
3900,23.672118233386634
3910,23.58494412376264
3920,23.511058522224193
3930,23.4493070101512
3940,23.398570575787744
3950,23.357791270826198
3960,23.325986226832605
3970,23.30225362388149
3980,23.285773342759214
3990,23.275804282753167
4000,23.271679732613325
4010,23.272801736272747
4020,23.278635072738624
4030,23.28870124297668
4040,23.302572701505106
4050,23.31986746510138
4060,23.340244163157315
4070,23.363397549468893
4080,23.389054468383684
4090,23.41697025218206
4100,23.446925518064482
4110,23.478723329398047
4120,23.512186685171823
4130,23.54715630272554
4140,23.58348866098369
4150,23.621054274052188
4160,23.659736167956602
4170,23.699428536086614
4180,23.740035551688806
4190,23.781470318205862
4200,23.82365394058777
4210,23.866514702883634
4220,23.90998733893197
4230,23.954012385031817
4240,23.998535604537395
4250,24.04350747581432
4260,24.08888273589874
4270,24.13461997334616
4280,24.180681264428454
4290,24.227031847662182
4300,24.273639832223814
4310,24.320475936393823
4320,24.367513252619098
4330,24.41472703621887
4340,24.462094515107307
4350,24.509594718229856
4360,24.557208320673386
4370,24.604917503674123
4380,24.652705827917252
4390,24.70055811875003
4400,24.748460362057504
4410,24.796399609706512
4420,24.844363893582976
4430,24.892342147356302
4440,24.940324135200598
4450,24.9883003867862
4460,25.036262137928702
4470,25.08420127635731
4480,25.132110292085436
4490,25.17998223199653
4500,25.227810658198866
4510,25.275589609841546
4520,25.32331356802443
4530,25.370977423618612
4540,25.41857644757679
4550,25.46610626368804
4560,25.513562823432572
4570,25.560942382812858
4580,25.608241480974673
4590,25.655456920466143
4600,25.702585748996118
4610,25.749625242565727
4620,25.796572889858844
4630,25.843426377787626
4640,25.890183578098593
4650,25.936842534953406
4660,25.98340145340603
4670,26.02985868870487
4680,26.076212736355803
4690,26.12246222287942
4700,26.16860589723042
4710,26.214642622796376
4720,26.260571369947545
4730,26.30639120911402
4740,26.352101304315543
4750,26.39770090713523
4760,26.44318935109566
4770,26.488566046409503
4780,26.53383047507678
4790,26.578982186304337
4800,26.624020792224186
4810,26.66894596388952
4820,26.713757427519766
4830,26.75845496102336
4840,26.80303839067887
4850,26.847507588081506
4860,26.89186246725687
4870,26.93610298196402
